0;;七台河市;桃山区;桃山街道万宝小区,万宝小区,"{'local_addr': '黑龙江省七台河市桃山区', 'province': '黑龙江省', 'city': '七台河市', 'district': '桃山区'}",黑龙江省七台河市桃山区,"['七台河市', '桃山区', '桃山', '街道', '万宝小区']"
0;;武汉市;洪山区;全区珞喻路202号广埠屯小学门卫xy,珞喻路202号,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '珞喻路', '202', '号', '广埠屯', '小学', '门卫', 'xy']"
0;;武汉市;洪山区;全区珞瑜路201号武汉电脑城3198武汉乐鱼仔数码,珞瑜路201号,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '珞瑜路', '201', '号', '武汉', '电脑城', '3198', '武汉', '乐鱼仔', '数码']"
0;;武汉市;洪山区;全区的登陆快结束了肯定就,洪山区,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '的', '登陆', '快', '结束', '了', '肯定', '就']"
0;;武汉市;洪山区;全区红旗欣居B区67栋,红旗欣居(B区),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '红旗欣居', 'B区', '67', '栋']"
0;;武汉市;洪山区;全区红旗欣居B区6栋楼,红旗欣居B区6栋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '红旗欣居B区6栋', '楼']"
0;;武汉市;洪山区;全区红旗欣居b区63栋ju,红旗欣居(B区),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '红旗欣居', 'b区', '63', '栋', 'ju']"
0;;武汉市;洪山区;全区红旗欣居b区64栋jgmajt,红旗欣居(B区),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '红旗欣居', 'b区', '64', '栋', 'jgmajt']"
0;;武汉市;洪山区;全区红旗欣居b区65栋的hd,红旗欣居(B区),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '红旗欣居', 'b区', '65栋', '的', 'hd']"
0;;武汉市;洪山区;全区红旗欣居b区68栋ke,红旗欣居(B区),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '红旗欣居', 'b区', '68', '栋', 'ke']"
0;;武汉市;洪山区;全区红旗欣居b区69栋k,红旗欣居(B区),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '红旗欣居', 'b区', '69', '栋', 'k']"
0;;武汉市;洪山区;全区红旗欣居b区6栋xxaaxx单元,红旗欣居B区6栋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '红旗欣居', 'b区', '6', '栋', 'xxaaxx', '单元']"
0;;武汉市;洪山区;全区红旗欣居b区6栋楼abc,红旗欣居B区6栋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '红旗欣居', 'b区', '6', '栋', '楼', 'abc']"
0;;武汉市;洪山区;全区虎泉街99号教师小区隔壁today便利店ng,虎泉街99号,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '虎泉街99号', '教师小区', '隔壁today', '便利店', 'ng']"
0;;武汉市;洪山区;全区虎泉街教师小区2栋1单元402房ng,教师小区,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '虎泉街', '教师小区', '2', '栋', '1', '单元', '402房ng']"
0;;武汉市;洪山区;全区虎泉街教师小区3栋2单元3楼301ng,教师小区3栋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '虎泉街', '教师小区3栋', '2', '单元', '3', '楼', '301ng']"
0;;武汉市;洪山区;全区虎泉街教师小区地铁D出口,梅苑宾馆(鲁磨路店),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '虎泉街', '教师小区', '地铁', 'D出口']"
0;;武汉市;洪山区;全区融科.珞瑜.中心.T68栋1388778室,幽斋刺青创作屋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜', '中心', 'T68', '栋', '1388778室']"
0;;武汉市;洪山区;全区融科.珞瑜中心,幽斋刺青创作屋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜', '中心']"
0;;武汉市;洪山区;全区融科.珞瑜中心95号9898号88室聚仁科技公司,幽斋刺青创作屋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜', '中心', '95', '号', '9898', '号', '88室', '聚仁', '科技', '公司']"
0;;武汉市;洪山区;全区融科珞喻中心天下一商铺13805室3,武汉信诺通科技有限公司,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞喻', '中心', '天下', '一', '商', '铺', '13805室', '3']"
0;;武汉市;洪山区;全区融科珞瑜t1公寓,融科·珞瑜中心T1公寓,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜t1', '公寓']"
0;;武汉市;洪山区;全区融科珞瑜t1公寓90009室w科技公司,融科·珞瑜中心T1公寓,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜t1', '公寓', '90009室w', '科技', '公司']"
0;;武汉市;洪山区;全区融科珞瑜中心95号t6dong,融科·珞瑜中心,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜', '中心', '95', '号', 't6dong']"
0;;武汉市;洪山区;全区融科珞瑜中心t1,融科·珞瑜中心,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜', '中心', 't', '1']"
0;;武汉市;洪山区;全区融科珞瑜中心t1公寓楼,融科·珞瑜中心,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜', '中心', 't1', '公寓楼']"
0;;武汉市;洪山区;全区融科珞瑜中心t1公寓楼-东北门,融科·珞瑜中心,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜', '中心', 't1', '公寓楼', '-', '东北', '门']"
0;;武汉市;洪山区;全区融科珞瑜中心t1公寓楼-东北门jhgf,武汉鑫立德科技有限公司,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜', '中心', 't1', '公寓楼', '-', '东北', '门jh', 'gf']"
0;;武汉市;洪山区;全区融科珞瑜中心t1写字楼-东北门,融科·珞瑜中心,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜', '中心', 't1', '写字楼', '-', '东北', '门']"
0;;武汉市;洪山区;全区融科珞瑜中心中国联通t86栋2单元805,融科·珞瑜中心,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜', '中心', '中国联通', 't86', '栋', '2', '单元', '805']"
0;;武汉市;洪山区;全区融科珞瑜路95号,珞瑜路95号,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜路', '95', '号']"
0;;武汉市;洪山区;全区融科珞瑜路95号T7公寓1888,珞瑜路95号,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜路', '95', '号', 'T7', '公寓', '1888']"
0;;武汉市;洪山区;全区融科珞瑜路95号t1公寓,珞瑜路95号,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜路', '95', '号', 't1', '公寓']"
0;;武汉市;洪山区;全区融科珞瑜路95号一期商业,珞瑜路95号,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '全区', '融科', '珞瑜路', '95', '号', '一', '期', '商业']"
0;;武汉市;洪山区;和平街道杨春湖路北洋桥鑫园小区10栋4楼3号,白洋桥鑫园小区5栋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '和平街道', '杨春湖', '路', '北洋桥', '鑫园', '小区', '10', '栋', '4', '楼', '3', '号']"
0;;武汉市;洪山区;洪山街道红旗欣居B区67栋ik,红旗欣居(B区),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '洪山', '街道', '红旗欣居', 'B区', '67栋ik']"
0;;武汉市;洪山区;洪山街道红旗欣居B区6栋ka单元,红旗欣居B区6栋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '洪山', '街道', '红旗欣居B区6栋', 'ka', '单元']"
0;;武汉市;洪山区;洪山街道红旗欣居B区超市旁7栋a单元,红旗欣居(B区),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '洪山', '街道', '红旗欣居', 'B区', '超市', '旁7', '栋', 'a', '单元']"
0;;武汉市;洪山区;洪山街道红旗欣居b区6栋ajtgdtjdtja,红旗欣居B区6栋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '洪山', '街道', '红旗欣居', 'b区', '6', '栋', 'ajtgdtjdtja']"
0;;武汉市;洪山区;洪山街道红旗欣居b区6栋xxaaxx单元,红旗欣居B区6栋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '洪山', '街道', '红旗欣居', 'b区', '6', '栋', 'xxaaxx', '单元']"
0;;武汉市;洪山区;洪山街道红旗欣居b区6栋楼下等我,红旗欣居B区6栋,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '洪山', '街道', '红旗欣居', 'b区', '6', '栋', '楼下', '等', '我']"
0;;武汉市;洪山区;珞南街道卓刀泉珞喻中心,珞南街街道,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '珞南街道', '卓刀泉', '珞喻', '中心']"
0;;武汉市;洪山区;珞南街道打电话客户的融科珞瑜t1公寓,融科·珞瑜中心T1公寓,"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '珞南街道', '打电话', '客户', '的', '融科', '珞瑜t1', '公寓']"
0;;武汉市;洪山区;红旗街道红旗欣居b区69栋5tp单元,红旗欣居(B区),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '红旗', '街道', '红旗欣居', 'b区', '69', '栋', '5tp单元']"
0;;武汉市;洪山区;红旗街道红旗欣居b区69栋楼下jax,红旗欣居(B区),"{'local_addr': '湖北省武汉市洪山区', 'province': '湖北省', 'city': '武汉市', 'district': '洪山区'}",湖北省武汉市洪山区,"['武汉市', '洪山区', '红旗', '街道', '红旗欣居', 'b区', '69', '栋', '楼下', 'jax']"
0;;武汉市;黄陂区;前川街道08经典3栋2208,08经典,"{'local_addr': '湖北省武汉市黄陂区', 'province': '湖北省', 'city': '武汉市', 'district': '黄陂区'}",湖北省武汉市黄陂区,"['武汉市', '黄陂区', '前川街道', '08经典', '3', '栋', '2208']"
0;;汕头市;潮南区;汕头潮南陈店自提站潮南区陈店镇新兴二路溪口居委会旁边,溪口居委会,"{'local_addr': '广东省汕头市潮南区', 'province': '广东省', 'city': '汕头市', 'district': '潮南区'}",广东省汕头市潮南区,"['汕头市', '潮南区', '汕头', '潮南', '陈店', '自提站', '潮南区', '陈店镇', '新兴', '二路', '溪口居委会', '旁边']"
0;;汕头市;潮南区;陈店镇兴溪路优购多惯,兴溪路,"{'local_addr': '广东省汕头市潮南区', 'province': '广东省', 'city': '汕头市', 'district': '潮南区'}",广东省汕头市潮南区,"['汕头市', '潮南区', '陈店镇', '兴溪路', '优购', '多', '惯']"
0;;汕头市;潮南区;陈店镇兴溪路优购对面小王,陈店镇,"{'local_addr': '广东省汕头市潮南区', 'province': '广东省', 'city': '汕头市', 'district': '潮南区'}",广东省汕头市潮南区,"['汕头市', '潮南区', '陈店镇', '兴溪路', '优购', '对面', '小', '王']"
0;;汕头市;潮南区;陈店镇兴溪路优购对面快餐,优购港货优品生活馆,"{'local_addr': '广东省汕头市潮南区', 'province': '广东省', 'city': '汕头市', 'district': '潮南区'}",广东省汕头市潮南区,"['汕头市', '潮南区', '陈店镇', '兴溪路', '优购', '对面', '快餐']"
0;;汕头市;潮南区;陈店镇溪口兴溪路优购对面小王,优购港货优品生活馆,"{'local_addr': '广东省汕头市潮南区', 'province': '广东省', 'city': '汕头市', 'district': '潮南区'}",广东省汕头市潮南区,"['汕头市', '潮南区', '陈店镇', '溪口', '兴溪路', '优购', '对面', '小', '王']"
0;;汕头市;潮南区;陈店镇溪口兴溪路优购对面快餐,优购港货优品生活馆,"{'local_addr': '广东省汕头市潮南区', 'province': '广东省', 'city': '汕头市', 'district': '潮南区'}",广东省汕头市潮南区,"['汕头市', '潮南区', '陈店镇', '溪口', '兴溪路', '优购', '对面', '快餐']"
0;;汕头市;潮阳区;汕头潮阳文光快递站潮阳区棉城中山中路新百佳购物广场(二楼)-8296,生活优港亲子游乐园,"{'local_addr': '广东省汕头市潮阳区', 'province': '广东省', 'city': '汕头市', 'district': '潮阳区'}",广东省汕头市潮阳区,"['汕头市', '潮阳区', '汕头', '潮阳', '文光', '快递站', '潮阳区', '棉城', '中山中路', '新百', '佳', '购物', '广场', '(', '二', '楼', ')', '-', '8296']"
0;;汕头市;澄海区;汕头澄海汇璟花园店广东省汕头市澄海区324国道与同益路交界处,汇璟花园,"{'local_addr': '广东省汕头市澄海区', 'province': '广东省', 'city': '汕头市', 'district': '澄海区'}",广东省汕头市澄海区,"['汕头市', '澄海区', '汕头', '澄海', '汇璟', '花园店', '广东省', '汕头市', '澄海区', '324', '国道', '与', '同益路', '交界处']"
0;;汕头市;金平区;主城区汕头金砂路与东厦路交界处(二楼),金平区,"{'local_addr': '广东省汕头市金平区', 'province': '广东省', 'city': '汕头市', 'district': '金平区'}",广东省汕头市金平区,"['汕头市', '金平区', '主城区', '汕头', '金砂路', '与', '东厦路', '交界处', '(', '二', '楼', ')']"
0;;汕头市;金平区;全区强,金平区,"{'local_addr': '广东省汕头市金平区', 'province': '广东省', 'city': '汕头市', 'district': '金平区'}",广东省汕头市金平区,"['汕头市', '金平区', '全区', '强']"
0;;汕头市;金平区;汕头金平海霸王快递站金平区金砂路与东厦路交界处(二楼)-8294,海霸王大楼,"{'local_addr': '广东省汕头市金平区', 'province': '广东省', 'city': '汕头市', 'district': '金平区'}",广东省汕头市金平区,"['汕头市', '金平区', '汕头', '金平', '海霸', '王快递站', '金平区', '金砂路', '与', '东厦路', '交界处', '(', '二', '楼', ')', '-', '8294']"
0;;汕头市;金平区;海霸王店汕头金砂路与东厦路交界处(二楼),海霸王大楼,"{'local_addr': '广东省汕头市金平区', 'province': '广东省', 'city': '汕头市', 'district': '金平区'}",广东省汕头市金平区,"['汕头市', '金平区', '海霸', '王店', '汕头', '金砂路', '与', '东厦路', '交界处', '(', '二', '楼', ')']"
0;;汕头市;龙湖区;全区天山南路南方大厦1009,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '天山南路', '南方大厦', '1009']"
0;;汕头市;龙湖区;全区天山南路南方大厦1009A,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '天山南路', '南方大厦', '1009A']"
0;;汕头市;龙湖区;全区天山南路南方大厦1009AW,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '天山南路', '南方大厦', '1009AW']"
0;;汕头市;龙湖区;全区天山南路南方大厦1009HAO,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '天山南路', '南方大厦', '1009HAO']"
0;;汕头市;龙湖区;全区天山南路南方大厦1009号,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '天山南路', '南方大厦', '1009', '号']"
0;;汕头市;龙湖区;全区天山南路南方大厦1009号a,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '天山南路', '南方大厦', '1009', '号', 'a']"
0;;汕头市;龙湖区;全区天山路绿园大厦3楼B11jsh,绿园大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '天山路', '绿园大厦', '3', '楼', 'B11', 'j', 'sh']"
0;;汕头市;龙湖区;全区龙祥街道天山南方大厦1009号,龙祥街道,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山', '南方大厦', '1009', '号']"
0;;汕头市;龙湖区;全区龙祥街道天山南方大厦1009号AB,龙祥街道,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山', '南方大厦', '1009', '号', 'AB']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009A,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009A']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009AB,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009AB']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009AR,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009AR']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009HAO,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009HAO']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009R,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009R']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009SW,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009SW']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009W,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009', 'W']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009WA,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009WA']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009WQ,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009WQ']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009X,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009X']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009XA,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009XA']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009abc,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009abc']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009x,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009', 'x']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009号,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009', '号']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009号A,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009号A']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009号AB1,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009', '号', 'AB1']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009号W,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009', '号', 'W']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009号WQ,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009', '号', 'WQ']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009号Y,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009', '号', 'Y']"
0;;汕头市;龙湖区;全区龙祥街道天山南路南方大厦1009号楼,南方大厦,"{'local_addr': '广东省汕头市龙湖区', 'province': '广东省', 'city': '汕头市', 'district': '龙湖区'}",广东省汕头市龙湖区,"['汕头市', '龙湖区', '全区', '龙祥街道', '天山南路', '南方大厦', '1009', '号', '楼']"
